3d8ace70-6493-f175-b6a8-1a2a4fc1a37b,Wiz Khalifa,United States of America,Rap/Hip Hop
c1b0db47-8728-5388-6252-1b839f588d8e,J. Cole,United States of America,Rap/Hip Hop
ab03f3c2-dc65-d333-406b-0e4dddda1407,Destiny's Child,United States of America,Soul/R&B
eb76ef41-a6b5-11e0-b446-00251188dd67,Spoon,United States of America,Alternative/Indie
538a85ec-eeaf-d5e0-cbbd-15d71d254508,Cold War Kids,United States of America,Alternative/Indie
dc6d7156-2b8b-4d5b-9bb9-08775e01d4a8,Bryan Adams,Canada,Pop
e33546b4-6aec-297e-68ad-658da8c22ebe,The Wombats,England,Alternative/Indie
e5ae3100-a6b5-11e0-b446-00251188dd67,Iggy Pop,United States of America,Rock
b1e51077-4d6c-9701-c830-61fe5b140a0b,Bring Me the Horizon,England,Rock
f052b931-09be-a771-3d48-6d44485385d4,Empire of the Sun,Australia,Electronica/Dance
9c3b202d-d8c4-acb7-163a-35b7a72b2acf,N*E*R*D,United States of America,Pop
7732b898-da50-052c-7f2d-c16d87e2d825,Passenger,England,Folk
e3a881e0-a6b5-11e0-b446-00251188dd67,A Tribe Called Quest,United States of America,Rap/Hip Hop
e74be571-a6b5-11e0-b446-00251188dd67,Lily Allen,England,Pop
e46e232e-a6b5-11e0-b446-00251188dd67,Jason Mraz,United States of America,Pop
fdecb89e-6221-4cd5-87bb-ce63f6cf9b93,Andy Williams,United States of America,Pop
e4da2bf8-a6b5-11e0-b446-00251188dd67,Bloc Party,England,Alternative/Indie
e2ffcf1c-a6b5-11e0-b446-00251188dd67,Lou Reed,United States of America,Rock
05b315f6-bf7d-bec5-5407-359d4195a9ef,Galantis,Sweden,Electronica/Dance
87d96693-1877-9dab-1a65-434a7b6887c6,King Krule,England,Alternative/Indie
39e4dfaa-6cf4-4760-9bbe-7d68031b8cd0,Ramones,United States of America,Rock
5df07ea9-88cb-6b0a-e6e6-f063a9e6719b,Alesso,Sweden,Electronica/Dance
eb63fd6f-a6b5-11e0-b446-00251188dd67,Fergie,United States of America,Electronica/Dance
28614844-cbf7-fb1a-fd5e-fb36223df5a3,Bee Gees,Australia,Pop
e5730f13-a6b5-11e0-b446-00251188dd67,Three Days Grace,Canada,Rock
ef9b6c46-a6b5-11e0-b446-00251188dd67,Fever Ray,Sweden,Electronica/Dance
1e7531f8-4759-7f5d-2ec7-959c0e701a8f,James Bay,N\A,Alternative/Indie
6be01789-6bdc-fc1e-018a-f12b70a20484,Kaleo,N\A,Christian/Gospel
0c4bf312-4cc7-3826-ae5b-583a9d0cb294,Young Thug,United States of America,Rap/Hip Hop
e47f5556-a6b5-11e0-b446-00251188dd67,Otis Redding,United States of America,Soul/R&B
e4e39a2b-a6b5-11e0-b446-00251188dd67,Johann Sebastian Bach,Germany,Classical/Opera
6b7aafb8-8a9f-889d-c0e5-25e6a1de30dd,Four Tet,England,Electronica/Dance
5ae0840e-e3d0-a02d-1311-2feaeca88468,Ben Howard,England,Folk
8bc17ee4-fa1c-a084-c3e5-6efebc4b7f98,2Pac,United States of America,Rap/Hip Hop
e24d0ca3-a6b5-11e0-b446-00251188dd67,Miles Davis,United States of America,Jazz
e23b1fb6-a6b5-11e0-b446-00251188dd67,Snow Patrol,Scotland,Alternative/Indie
e20bed5d-a6b5-11e0-b446-00251188dd67,Chuck Berry,United States of America,Rock
81355126-67a7-4126-bd75-d8154a96757b,Run the Jewels,United States,Rap/Hip Hop
e47f7168-a6b5-11e0-b446-00251188dd67,Stone Temple Pilots,United States of America,Rock
e23b09bf-a6b5-11e0-b446-00251188dd67,Feist,Canada,Alternative/Indie
e215116d-a6b5-11e0-b446-00251188dd67,The Chemical Brothers,England,Electronica/Dance
38e5dbd1-7187-4427-bb18-3b61269acf7f,Louis Armstrong,United States of America,Jazz
b675f77a-60d6-4e25-a3b0-af9f72eb49ee,Yo La Tengo,United States of America,Alternative/Indie
0e749ab5-88bc-64af-1d74-6370eefda906,Steve Aoki,United States of America,Electronica/Dance
7adb0105-149a-4e7d-a153-43650bb80f8b,Ozzy Osbourne,England,Rock
d32a6399-f331-4958-b39c-772dc6812ca2,50 Cent,United States of America,Rap/Hip Hop
ef8c1ec9-a6b5-11e0-b446-00251188dd67,Kid Cudi,United States of America,Rap/Hip Hop
e21ee202-a6b5-11e0-b446-00251188dd67,No Doubt,United States of America,Pop
d38de515-76ab-6950-bb50-80736991509b,CHVRCHES,Scotland,Alternative/Indie
e5c6dc9e-a6b5-11e0-b446-00251188dd67,Elliott Smith,United States of America,Alternative/Indie
31fef68f-ebaf-b1a9-6e67-e1ceeb5e8dec,Brenda Lee,United States of America,Pop
f27d9ee9-a6b5-11e0-b446-00251188dd67,Macklemore & Ryan Lewis,United States of America,Rap/Hip Hop
d906ee92-0433-0a11-c753-be995bdeab8f,Norah Jones,United States of America,Pop
f10b7b52-a6b5-11e0-b446-00251188dd67,Real Estate,United States of America,Alternative/Indie
0292444d-8584-c1be-9e7f-85d4b1ea3497,Diplo,United States of America,Electronica/Dance
83352e83-a986-135c-b202-a2b8bab13c14,Meghan Trainor,United States,Pop
e61c5ec8-a6b5-11e0-b446-00251188dd67,Boards of Canada,Scotland,Electronica/Dance
ac5b4267-00ec-874f-aabb-f579525272aa,Crystal Castles,Canada,Electronica/Dance
ee701943-cb16-ecd5-e005-e57ad4957753,Paul Simon,United States of America,Pop
e86cc0cb-4ea9-4ad7-b2c9-75e164ad3328,Ty Dolla $ign,United States,N\A
f148823d-a6b5-11e0-b446-00251188dd67,Future Islands,United States of America,Alternative/Indie
e690d162-a6b5-11e0-b446-00251188dd67,In Flames,Sweden,Rock
5085a2b0-c5f8-ccad-d6c1-ffb7f1654471,Lykke Li,Sweden,Alternative/Indie
e2059382-a6b5-11e0-b446-00251188dd67,Keane,England,Alternative/Indie
f6360a59-2e1d-ddd0-28d9-3a412505f0ac,Local Natives,United States of America,Alternative/Indie
ec8bf05f-862c-4e9f-a80f-c3bf50fc20b2,Mogwai,Scotland,Alternative/Indie
e46a8e2e-a6b5-11e0-b446-00251188dd67,Wilco,United States of America,Alternative/Indie
977f8644-f58a-281e-1dfa-e58b4ad08eea,George Harrison,England,Rock
c84849fa-a39c-df77-b413-fa3fdf545a8c,Mark Ronson,England,Pop
ea1a069b-a6b5-11e0-b446-00251188dd67,Stone Sour,United States of America,Rock
e2e83f66-a6b5-11e0-b446-00251188dd67,Megadeth,United States of America,Rock
78a31a52-3119-494b-8631-63a021ba1e8d,Milky Chance,Germany,Alternative/Indie
b2672628-80b3-8edc-1c69-4fffa7cb8dbd,Wolf Alice,England,Alternative/Indie
54fd63d9-11ac-e507-78b7-b24f049770e9,Jamie xx,United Kingdom,Electronica/Dance
a3191e11-3e43-3a80-2680-dbbe3cd32c57,3 Doors Down,United States of America,Rock
a831290e-c829-3037-16b8-9c1cc9ea1179,One Direction,England,Pop
f1257005-a6b5-11e0-b446-00251188dd67,James Blake,England,Electronica/Dance
f233f937-a6b5-11e0-b446-00251188dd67,Awolnation,United States of America,Rock
ae24a6a5-02d3-4c57-a8c3-2a6734143c5f,Jefferson Airplane,United States of America,Rock
7540c002-eefa-90db-7fb6-c8bcd76ed307,Perfume Genius,United States of America,Alternative/Indie
f18f3e40-a6b5-11e0-b446-00251188dd67,Washed Out,United States of America,Alternative/Indie
00daf1e6-59c2-5114-8e91-de805244f420,Kiss,United States of America,Rock
4a49ebce-5835-4a99-bc1e-9d3e8a0308d7,Robbie Williams,England,Pop
b6712493-42e5-43e3-93c2-de3b32259ecc,Rae Sremmurd,United States,Rap/Hip Hop
367def79-3810-4046-a822-2141e4ca50ab,Cigarettes After Sex,United States,N\A
e7c59cb7-a6b5-11e0-b446-00251188dd67,Justice,France,Electronica/Dance
e3abcaf7-a6b5-11e0-b446-00251188dd67,Backstreet Boys,United States of America,Pop
ebe276ad-a6b5-11e0-b446-00251188dd67,Five Finger Death Punch,United States of America,Rock
e7547a1d-a6b5-11e0-b446-00251188dd67,Brand New,United States of America,Rock
3de1336d-3c0f-d5a5-8365-b0673695cac0,Nick Jonas,Jersey,Electronica/Dance
774e307b-5bd6-ef35-adf5-0b1b4755c163,Phantogram,United States of America,Alternative/Indie
63a23fd0-47ea-b2c9-8e2b-f85c0dbd8517,Tycho,United States of America,Electronica/Dance
a6a50f7d-8dc3-5119-6617-06474170bb91,Lord Huron,United States of America,Alternative/Indie
ea0de2f9-a6b5-11e0-b446-00251188dd67,Judas Priest,England,Rock
3d6d49d3-1c72-b0c6-955d-63cde8aff85c,deadmau5,Canada,Electronica/Dance
081e6bf5-47a9-5dd6-5c3d-73e7d9c85442,BTS,N\A,N\A
e7b035a4-a6b5-11e0-b446-00251188dd67,Mastodon,United States of America,Rock
f2614d40-a6b5-11e0-b446-00251188dd67,Grouplove,United States of America,Alternative/Indie
37467450-35ef-4642-8cc5-490c19db50a5,Max Richter,N\A,N\A
e243ae86-a6b5-11e0-b446-00251188dd67,Tom Waits,United States of America,Rock
b59a61ed-5be7-5694-bbc4-160523e4abe8,Usher,United States of America,Soul/R&B
e45d3d2b-a6b5-11e0-b446-00251188dd67,The Flaming Lips,United States of America,Alternative/Indie
ee24a8b2-a6b5-11e0-b446-00251188dd67,Metronomy,England,Electronica/Dance
ea35ccb6-8802-8965-d98e-93758071511a,Ludovico Einaudi,Italy,Classical/Opera
9f1e7e2c-7c3b-49bc-96df-362068daa70a,The Animals,N\A,N\A
f2daa06e-a6b5-11e0-b446-00251188dd67,ScHoolboy Q,United States of America,Rap/Hip Hop
2229d060-a05e-0009-eb8a-ca45ece3e8d7,Sting,England,Pop
271cbf15-7b4e-950e-41fa-0f53373a01b9,First Aid Kit,Sweden,Alternative/Indie
a4eb6487-f712-1e6a-ad9e-875fdb4a52c3,Unknown Mortal Orchestra,United States of America,Alternative/Indie
e46a8dc7-a6b5-11e0-b446-00251188dd67,Pantera,United States of America,Rock
50d07500-4b8d-8da1-c602-538767dbb3ed,Jaden Smith,N\A,N\A
6fe949f2-44cd-07d7-8aa2-36a48c139202,Kaiser Chiefs,England,Rock
40ddd687-c3bf-18c8-01ba-e39f2199f2c2,John Williams,United States of America,Soundtracks
e63e5bc5-96e5-8714-d58a-b2a9a0f3372d,Pavement,United States of America,Alternative/Indie
5a14b39f-cc3c-4217-8cb9-b0a36f113c1e,Jax Jones,N\A,N\A
e5dd68b7-a6b5-11e0-b446-00251188dd67,Nas,United States of America,Rap/Hip Hop
996fb59c-080f-4db4-9f0a-8d6f5ba5c22a,Courtney Barnett,Australia,Rock
16dda860-4061-597b-6864-3d8921b2a4a2,Faith No More,United States of America,Rock
e984cbd3-53a9-4b47-9ca9-d7127515ed71,Jamiroquai,England,Pop
e310a19c-a6b5-11e0-b446-00251188dd67,DMX,United States of America,Rap/Hip Hop
9fee5fab-4bb6-4c45-88b1-962e1303d592,ZZ Top,United States of America,Rock
3cf14737-f048-6233-dec6-68596066deb5,X Ambassadors,United States of America,Alternative/Indie
e55b1223-a6b5-11e0-b446-00251188dd67,Cream,England,Rock
55884c96-83d5-f6a9-255c-6e37ec0528af,Ariel Pink,United States of America,Alternative/Indie
e7b55e6a-a6b5-11e0-b446-00251188dd67,Charlotte Gainsbourg,France,Pop
4c158d13-a835-5565-026f-ceccab1d4fe5,Iggy Azalea,Australia,Rap/Hip Hop
4ed9407d-47c4-fef6-f3c9-4e449d6c1de8,Brian Eno,England,Electronica/Dance
e2059d78-a6b5-11e0-b446-00251188dd67,PJ Harvey,England,Alternative/Indie
2701c095-46bc-45c3-9ae8-b3e89843a3ac,Bill Withers,United States of America,Pop
e617c1f1-a6b5-11e0-b446-00251188dd67,Animal Collective,United States of America,Alternative/Indie
e6a237fa-a6b5-11e0-b446-00251188dd67,Hot Chip,England,Electronica/Dance
017a9a85-39ef-7196-cdb6-13a76de63250,Machine Gun Kelly,N\A,N\A
3dc363fb-fbd7-3f68-0f93-efc39f4be89c,Tony Bennett,United States of America,Pop
7c4a2c77-f625-4f13-c982-d85bedee4199,Tom Odell,England,Folk
ea0f48f5-5945-eb03-6e62-a1e37038ec7c,James Brown,United States of America,Soul/R&B
20fc599c-89ea-443d-982f-8c8cd56e024c,Santana,United States of America,Latin
164e7bbc-b45c-2ac8-806e-16e3796ce505,Genesis,England,Rock
086fdeec-5c18-4cb6-86f1-7d82d9558905,George Ezra,England,Alternative/Indie
87b38107-d200-9dc3-a340-785a6cbefc52,Jessie Ware,England,Pop
94bf2a6c-4b05-a77f-17c8-8ab834b81869,Simple Minds,Scotland,Rock
410d99d2-3305-496b-6517-dfde85fd17cf,Pentatonix,United States of America,Pop
f0932f1e-5135-e3e8-285a-162bba563cc3,Sampha,England,Electronica/Dance
4e6942cd-1d3f-a6c8-e966-09be581a7db4,Nelly Furtado,Canada,Pop
6e0ef80d-ee53-b5de-3a46-fc51b91d5dc3,Deerhunter,United States of America,Alternative/Indie
ef9f08fc-a6b5-11e0-b446-00251188dd67,Passion Pit,United States of America,Alternative/Indie
42df3e66-1ca1-abdf-59b5-7ae6124c3f49,Broken Social Scene,Canada,Alternative/Indie
2a687ee6-29e7-76be-35cf-b7d4a1a14034,DJ Shadow,United States of America,Electronica/Dance
e2822628-a6b5-11e0-b446-00251188dd67,Damien Rice,Ireland,Alternative/Indie
8e85c56e-71c4-fe13-c04f-5d6381537466,Ludwig van Beethoven,Germany,Classical/Opera
d464572c-3f89-c98d-5a69-586838031788,Joey Bada$$,United States of America,Rap/Hip Hop
e32c6b6d-a6b5-11e0-b446-00251188dd67,Rush,Canada,Rock
6d49ff09-ba7a-c8d3-f8bc-03ffc1373cf8,Kodaline,Ireland,Alternative/Indie
e4fd85ff-a6b5-11e0-b446-00251188dd67,Caribou,Canada,Electronica/Dance
c6b57a47-d368-44b4-6b07-c8db3d07cfaf,Stereophonics,Wales,Alternative/Indie
e6971ab5-a6b5-11e0-b446-00251188dd67,TV on the Radio,United States of America,Alternative/Indie
19c45968-ae1f-036f-8f87-a8524a30149b,Nightwish,Finland,Rock
e98370b8-74ec-b06a-f237-df2e8395dc9b,Goo Goo Dolls,United States of America,Rock
e25285c8-a6b5-11e0-b446-00251188dd67,Pet Shop Boys,England,Pop
86c0a76c-a93c-4342-a15f-18accbc7c17f,King Gizzard & The Lizard Wizard,N\A,N\A
d2900599-6b09-ad4d-93be-da57a8953f8d,Mount Kimbie,England,Electronica/Dance
f2e4fd78-a6b5-11e0-b446-00251188dd67,Mac Miller,United States of America,Rap/Hip Hop
65e7c1ba-6d52-6f5a-14f1-9296057218b0,Wolfgang Amadeus Mozart,Austria,Classical/Opera
e6dce07e-a6b5-11e0-b446-00251188dd67,Slayer,United States of America,Rock
7d478ba0-50e3-4b34-a2dd-330616e45d13,KAYTRANADA,N\A,N\A
f0ce29c3-a6b5-11e0-b446-00251188dd67,Warpaint,United States of America,Alternative/Indie
dd66b45a-6ce7-c559-6cac-22149cd4609c,Years & Years,United Kingdom,Electronica/Dance
c2d1bf6c-f04e-71fb-c684-a71728a484e7,Sigrid,N\A,Pop
e7d0a532-a6b5-11e0-b446-00251188dd67,The Fray,United States of America,Rock
95372468-d674-5c4d-a953-f8cd57a3b861,Toro y Moi,United States of America,Alternative/Indie
793c9e64-220c-fe0c-6bdf-410fc97c58a2,Foreigner,United States of America,Rock
b6c880ff-50b4-074e-c49f-a62d6c51dd66,Band of Horses,United States of America,Alternative/Indie
eb985123-a6b5-11e0-b446-00251188dd67,Little Dragon,Sweden,Electronica/Dance
7141440f-be5b-b605-394d-6ddea44a2db6,Echo & the Bunnymen,England,Alternative/Indie
68a63a8c-dd9e-b48b-0ccc-eb1c61c639f7,Danny Brown,United States of America,Rap/Hip Hop
6c6f16d4-5704-d9e1-faaf-322016e8c427,Beach Fossils,United States of America,Alternative/Indie
e6c30219-a6b5-11e0-b446-00251188dd67,Bullet for My Valentine,Wales,Rock
bf85112c-360c-7aad-5b34-ef4aa9afbd87,Tom Petty and The Heartbreakers,United States of America,Rock
00ca40ab-7104-c20a-98d7-c692125ac510,BADBADNOTGOOD,Canada,Rap/Hip Hop
e4a5694c-a6b5-11e0-b446-00251188dd67,My Bloody Valentine,Ireland,Pop
8fc0946d-b506-fb1a-daf0-1c8ce5a523e0,Tom Petty,United States of America,Rock
e2a396b8-a6b5-11e0-b446-00251188dd67,Kate Bush,England,Rock
68b12439-0dd3-451c-96d9-ed26ff004d22,Lost Frequencies,N\A,Electronica/Dance
e26608a7-a6b5-11e0-b446-00251188dd67,Black Rebel Motorcycle Club,United States of America,Alternative/Indie
8f8f3303-686c-4f2f-afc7-f1b5be7c78fb,Glee Cast,United States,Pop
e6971115-a6b5-11e0-b446-00251188dd67,Regina Spektor,United States of America,Alternative/Indie
e7d09bbe-a6b5-11e0-b446-00251188dd67,Breaking Benjamin,United States of America,Rock
699f78e7-ca49-d32b-0ddb-fa491abf5df7,Burial,N\A,N\A
f134879b-a6b5-11e0-b446-00251188dd67,Broken Bells,United States of America,Alternative/Indie
e2fa2cdd-a6b5-11e0-b446-00251188dd67,Rod Stewart,England,Rock
e79ad40e-a6b5-11e0-b446-00251188dd67,Jeff Buckley,United States of America,Rock
895b6541-49b4-aaca-19d4-b55a1e7a3bc2,INXS,Australia,Rock
61929cae-25a0-2614-3c53-3d1f7a733781,Ramin Djawadi,Germany,Soundtracks
4483ab82-8dd4-4b40-bb72-8961c16998eb,Yung Lean,Sweden,Rap/Hip Hop
e750acc2-a6b5-11e0-b446-00251188dd67,Spice Girls,England,Pop
ee72e7a4-a6b5-11e0-b446-00251188dd67,The Last Shadow Puppets,England,Alternative/Indie
e351c212-a6b5-11e0-b446-00251188dd67,Supertramp,England,Rock
e45beb41-a6b5-11e0-b446-00251188dd67,Chris Rea,England,Rock
f2695501-a6b5-11e0-b446-00251188dd67,The Head and the Heart,United States of America,Alternative/Indie
e2d45d7a-c86b-c00d-abf2-3312c6cf7f97,Bright Eyes,United States of America,Alternative/Indie
1db7ab38-c420-31ad-299f-d9b7e0866a41,Alanis Morissette,Canada,Pop
e4e29013-a6b5-11e0-b446-00251188dd67,Martin Solveig,France,Electronica/Dance
e406a4f1-a6b5-11e0-b446-00251188dd67,Yes,England,Rock
b1072a07-32bf-54a2-59fc-5a8dad6a8f4d,The Temptations,United States of America,Soul/R&B
eba1019b-a6b5-11e0-b446-00251188dd67,A Day to Remember,United States of America,Rock
c22b2481-c3a7-4937-a465-1128b37435a2,Bleachers,United States of America,Alternative/Indie
e351be20-a6b5-11e0-b446-00251188dd67,Enrique Iglesias,Spain,Latin
85f34b2c-c14f-e6b4-e011-f48a6efe4c88,Kansas,United States of America,Rock
e5bda495-a6b5-11e0-b446-00251188dd67,The Cardigans,Sweden,Alternative/Indie
f0eacfcf-e6a0-0280-aa9a-b3cabedff0a9,fun.,United States of America,Alternative/Indie
35a89456-7c60-e801-d397-bbabb6af5e0d,Rhye,United States of America,Alternative/Indie
e8609e78-1f23-418b-b51a-0d3e6b4160a4,Elbow,England,Alternative/Indie
fe688c2d-4173-6829-d3aa-40e01a62b651,[unknown],N\A,world
a545f26c-4024-a810-c149-d6c5fccbb39b,Seether,South Africa,Rock
bba27ac6-574a-47a0-b676-b2a8ccd6b72c,Perry Como,United States of America,Pop
3732daf1-3f60-d26e-58dc-d63cd4b213d4,Jon Hopkins,England,Electronica/Dance
f1502d88-a6b5-11e0-b446-00251188dd67,Emancipator,N\A,Electronica/Dance
f064cd8d-a6b5-11e0-b446-00251188dd67,Edward Sharpe & The Magnetic Zeros,United States of America,alternative/indie
ac58a0db-baac-652c-93f9-26b4678c33ce,Cat Power,United States of America,Alternative/Indie
9af6313a-fb91-b845-a4d1-2b75d7b68e49,Death Grips,United States of America,Rap/Hip Hop
f2a0febd-9572-4e55-65b4-3afd80973eb1,Chromatics,United States of America,Alternative/Indie
c8e8b703-d10c-4b50-22b3-f3d359076661,Miike Snow,Sweden,Alternative/Indie
e211c362-a6b5-11e0-b446-00251188dd67,Pulp,England,Alternative/Indie
f19ec016-1455-7982-952c-597206873ff5,The Fratellis,Scotland,Rock
e69bf656-a6b5-11e0-b446-00251188dd67,Yann Tiersen,France,Alternative/Indie
16a72c67-3507-9f41-8dbe-2b3be23a39bb,Steely Dan,United States of America,Rock
4c828ad5-cf3a-5ee2-dd5c-bb79af8b9a49,Chet Faker,Australia,Electronica/Dance
e2969235-a6b5-11e0-b446-00251188dd67,Fatboy Slim,England,Electronica/Dance
dc78ddd1-f2f4-1b29-f7db-7627018688e7,Ray Charles,United States of America,Soul/R&B
8ec3334c-aebb-26aa-dcf9-a8cf0c3132c1,Alabama Shakes,United States of America,Alternative/Indie
e7fd780d-a6b5-11e0-b446-00251188dd67,Leona Lewis,England,Pop
572688e4-a7e2-8237-5be1-f6c1ed670152,Thundercat,United States of America,Soul/R&B
5a7bb69e-8074-ba28-a98a-510ea8a92402,Bombay Bicycle Club,England,Alternative/Indie
1d0c01ba-75af-4aaf-8449-233194389948,The Jesus and Mary Chain,N\A,N\A
4da7f3dc-3773-2d15-bc94-eedfb6eed775,2 Chainz,United States of America,Rap/Hip Hop
982116ba-54d6-a3e5-cf54-d258464f68a8,Boston,United States of America,Rock
0d1b0775-2972-5639-256f-58c993a5bbb0,Bibio,England,Alternative/Indie
e47f50fc-a6b5-11e0-b446-00251188dd67,Alice Cooper,United States of America,Rock
f1d58db4-a6b5-11e0-b446-00251188dd67,R3hab,Netherlands,Electronica/Dance
e45be96f-a6b5-11e0-b446-00251188dd67,The Pogues,Ireland,Alternative/Indie
f2f91070-a6b5-11e0-b446-00251188dd67,Rudimental,England,Electronica/Dance
e21eca79-a6b5-11e0-b446-00251188dd67,Lenny Kravitz,United States of America,Rock
ec8d0698-a6b5-11e0-b446-00251188dd67,Moderat,Germany,Electronica/Dance
f37875d0-0dd9-40d1-9ae6-92e946dbe606,Troye Sivan,N\A,Pop
f9303cae-7290-42b1-b1ed-83bcf6ee04ca,TLC,United States of America,Soul/R&B
e340e3b6-a6b5-11e0-b446-00251188dd67,Smash Mouth,United States of America,Alternative/Indie
e4e0aeb6-a6b5-11e0-b446-00251188dd67,Garbage,United States of America,Alternative/Indie
e13daf80-ebd3-a89f-4179-db2087eaabf2,All Time Low,United States of America,Alternative/Indie
3f42eae1-d156-3181-3019-9c110bac3a52,Counting Crows,United States of America,Rock
03ea3674-73c1-4613-abba-7f896f6481fe,Felix Jaehn,Germany,Electronica/Dance
156d5bef-112a-4649-adef-d795523219cc,Billy Idol,England,Rock
a66d1353-afb3-4b5d-874c-692e9a9e0b34,Offset,N\A,N\A
e2532106-e2f7-7ce5-81b3-585621d38468,Melanie Martinez,United States,Alternative/Indie
94e6fa70-34d1-0796-7f7e-ce3b0833fbee,The Kills,England,Alternative/Indie
e58df4d5-a6b5-11e0-b446-00251188dd67,Sam Cooke,United States of America,Soul/R&B
e6971a52-a6b5-11e0-b446-00251188dd67,Cocteau Twins,Scotland,Alternative/Indie
01118569-5d18-dfd7-a86b-3b5e834ba055,Purity Ring,Canada,Electronica/Dance
e6598578-a6b5-11e0-b446-00251188dd67,The Stone Roses,England,Alternative/Indie
f3d7c14e-d49c-43d3-8e1a-ab3ee6f16390,Whitney,N\A,N\A
8825f3a2-2e71-a290-e6e1-e587d0bc1745,Mike Posner,United States of America,Pop
e7fd8dfb-a6b5-11e0-b446-00251188dd67,The Ronettes,United States of America,Pop
e4907407-a6b5-11e0-b446-00251188dd67,Sean Paul,Jamaica,Reggae/Ska
c587b6b2-88b3-828e-10a9-7709e5b095cd,DIIV,United States of America,Alternative/Indie
ef74c377-a6b5-11e0-b446-00251188dd67,Kavinsky,France,Electronica/Dance
f6b3cea7-3afb-3730-fa74-ddbd9b9c5227,Neutral Milk Hotel,N\A,N\A
23d04e47-3833-b712-3f02-dc70a580f797,*NSYNC,United States of America,Pop
e496b199-a6b5-11e0-b446-00251188dd67,Skillet,United States of America,Rock
ea229774-a6b5-11e0-b446-00251188dd67,Trivium,United States of America,Rock
a4e6f413-4ac9-dac0-c61e-92c7325bc715,Flying Lotus,United States of America,Electronica/Dance
e28223cf-a6b5-11e0-b446-00251188dd67,Goldfrapp,England,Pop
88440d14-6a4e-4de4-9e7c-a4583355808d,A$AP Mob,N\A,N\A
19d6db0c-d4b2-4ab5-92ce-aaa7943ad276,Armin van Buuren,Netherlands,Electronica/Dance
7322617d-9987-e418-6872-d7c745820c24,Ryan Adams,United States of America,Rock
a98af016-6f44-a007-4bc9-b149e3d15983,Beirut,United States of America,Alternative/Indie
e6bb3f29-a6b5-11e0-b446-00251188dd67,Heart,United States of America,Rock
e9f3bb4a-a6b5-11e0-b446-00251188dd67,Good Charlotte,United States of America,Alternative/Indie
032799d6-2ab7-7495-5877-1ffffb61cce4,Pharrell Williams,United States of America,N\A
f1e86d57-a6b5-11e0-b446-00251188dd67,Die Antwoord,South Africa,Electronica/Dance
3ef0fc32-e8f7-de1e-c573-f442b23b3e20,Sharon Van Etten,United States of America,Alternative/Indie
c09ddb47-74dc-c590-482b-ee7eff7b96f8,Band Aid,N\A,rap/hip hop
a9b6dd4c-e780-4b8e-bdad-246d5cae8625,The Vamps,England,Pop
0332b98c-1d53-4137-a371-631d77b9e84a,John Coltrane,N\A,N\A
e4e7ff9c-a6b5-11e0-b446-00251188dd67,James Blunt,England,Pop
ea40331e-a6b5-11e0-b446-00251188dd67,Solange,United States of America,Soul/R&B
e55b0a06-a6b5-11e0-b446-00251188dd67,The Knife,Sweden,Electronica/Dance
2e6215ef-dd25-66cf-4ac0-893baf8048d8,Icona Pop,Sweden,Electronica/Dance
3cc808e2-16df-1580-7901-7ac384baa454,The Pretenders,United States of America,Soul/R&B
e28227c2-a6b5-11e0-b446-00251188dd67,Jet,Australia,Rock
7f109dc2-2fe5-aea1-d23b-a3463489541b,Men at Work,Australia,Pop
4748d13c-4aac-cc41-69ab-8b10938c2fab,Opeth,Sweden,Rock
bb79410a-624a-4fbf-9788-75cf1affd2ff,Roy Orbison,United States of America,Rock
ee7413ba-a6b5-11e0-b446-00251188dd67,Nick Drake,England,Folk
e7085e5c-a6b5-11e0-b446-00251188dd67,The Raconteurs,United States of America,Alternative/Indie
e6b96eab-a6b5-11e0-b446-00251188dd67,Sublime,United States of America,Alternative/Indie
9cead856-cdf2-270a-fbf6-167109ea5837,Dido,England,Pop
a6c77278-402b-728a-4417-bc9d726424fc,Gnarls Barkley,N\A,N\A
5509a393-1e5e-3da1-b257-188e87ae22df,Owl City,United States of America,Electronica/Dance
55139694-040c-4ed1-9b58-be2b9bd915be,GoldLink,United States,Rap/Hip Hop
e52c8fa8-a6b5-11e0-b446-00251188dd67,The Pussycat Dolls,United States of America,Pop
675b581e-5bf1-e16d-c66d-0f66331f61fb,Shinedown,United States of America,Rock
e591347c-a6b5-11e0-b446-00251188dd67,The All-American Rejects,United States of America,Alternative/Indie
ab3b1789-b0f4-7165-127e-25e3ad098944,Gotye,Australia,Alternative/Indie
e037cd81-4b70-c147-3691-f0d8fea07118,Cake,United States of America,Rock
68ece27d-93de-4ca3-b11f-7732cabb7831,JP Cooper,United Kingdom,Alternative/Indie
3e2e9e18-d57c-4a4e-48f8-df062dfaa3db,Blood Orange,United States of America,Alternative/Indie
e2059ee0-a6b5-11e0-b446-00251188dd67,UNKLE,England,Electronica/Dance
c4ed9b69-62c3-f8fe-2e15-91ba0bac636d,Parov Stelar,Austria,Electronica/Dance
6cc52717-7401-a00c-c09b-26ab1894c05d,Kelela,United States of America,Electronica/Dance
f134ff0a-a6b5-11e0-b446-00251188dd67,Nils Frahm,Germany,Alternative/Indie
e0160a7c-7a90-d6e0-f978-5b9eb6c789d8,Boney M.,Germany,Pop
e742f04c-a6b5-11e0-b446-00251188dd67,Tegan and Sara,Canada,Alternative/Indie
